adsorption_measurement/adsorption_energy,adsorption_measurement/doi,adsorption_measurement/external_note,adsorption_measurement/internal_note,adsorption_measurement/is_most_stable_site,adsorption_measurement/method/software,adsorption_measurement/method/exchange_correlation,adsorption_measurement/method/basis_set,adsorption_measurement/method/potentials,adsorption_measurement/method/is_spin_polarization,adsorption_measurement/method/is_zero_point_energy,adsorption_measurement/method/is_fixed_substrate,adsorption_measurement/bulk_surface_property_set/is_stretched,adsorption_measurement/bulk_surface_property_set/is_compressed,adsorption_measurement/bulk_surface_property_set/nano_number_of_atoms,adsorption_measurement/bulk_surface_property_set/termination,adsorption_measurement/bulk_surface_property_set/space_group,adsorption_measurement/bulk_surface_property_set/bulk_surface_material/name,adsorption_measurement/bulk_surface_property_set/primary_bulk_class/name,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_1,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_2,adsorption_measurement/bulk_surface_property_set/lattice_constant/lattice_constant_3,adsorption_measurement/bulk_surface_property_set/first_layer_composition,adsorption_measurement/bulk_surface_property_set/second_layer_composition,adsorption_measurement/bulk_surface_property_set/facet/name,adsorption_measurement/bulk_surface_property_set/cell_symmetry/name,adsorption_measurement/adsorbate_fraction/fraction,adsorption_measurement/adsorbate_fraction/numeric,adsorption_measurement/adsorbate_fraction/unit,adsorption_measurement/adsorbate_species/formula,adsorption_measurement/adsorbate_species/smiles,adsorption_measurement/adsorbate_species/name,adsorption_measurement/adsorbate_species/molecular_formula,adsorption_measurement/adsorbate_species/connectivity_smiles,adsorption_measurement/adsorption_site/site_name,adsorption_measurement/approver,adsorption_measurement/adsorption_reference_species_set/0/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/0/species/formula,adsorption_measurement/adsorption_reference_species_set/0/species/smiles,adsorption_measurement/adsorption_reference_species_set/0/species/name,adsorption_measurement/adsorption_reference_species_set/0/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/0/species/connectivity_smiles,adsorption_measurement/emn_user/first_name,adsorption_measurement/emn_user/last_name,adsorption_measurement/emn_user/affiliation,adsorption_measurement/emn_user/email,adsorption_measurement/adsorption_site,adsorption_measurement/bulk_surface_property_set/lattice_constant,adsorption_measurement/bulk_surface_property_set/secondary_bulk_class/name,adsorption_measurement/adsorption_reference_species_set/1/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/1/species/formula,adsorption_measurement/adsorption_reference_species_set/1/species/smiles,adsorption_measurement/adsorption_reference_species_set/1/species/name,adsorption_measurement/adsorption_reference_species_set/1/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/1/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/first_layer_composition/name,adsorption_measurement/bulk_surface_property_set/second_layer_composition/name,adsorption_measurement/bulk_surface_property_set/facet,adsorption_measurement/adsorption_reference_species_set/2/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/2/species/formula,adsorption_measurement/adsorption_reference_species_set/2/species/smiles,adsorption_measurement/adsorption_reference_species_set/2/species/name,adsorption_measurement/adsorption_reference_species_set/2/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/2/species/connectivity_smiles,adsorption_measurement/bulk_surface_property_set/cell_symmetry,adsorption_measurement/adsorption_reference_species_set/3/reference_coefficient,adsorption_measurement/adsorption_reference_species_set/3/species/formula,adsorption_measurement/adsorption_reference_species_set/3/species/smiles,adsorption_measurement/adsorption_reference_species_set/3/species/name,adsorption_measurement/adsorption_reference_species_set/3/species/molecular_formula,adsorption_measurement/adsorption_reference_species_set/3/species/connectivity_smiles
-2.08,10.1006/jcat.2002.3586,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),3x3,1/9,0.1111,Cu,CH3O,C[O],methoxy,CH3O,C[O],"fcc, C-O perp. to surface",,1,CH3O,C[O],methoxy,CH3O,C[O],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1,10.1006/jcat.2002.3586,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),3x3,1/9,0.1111,Cu,CH2O,C=O,formaldehyde,CH2O,[CH2][O],top-bridge-top (disigma),,1,CH2O,C=O,formaldehyde,CH2O,[CH2][O],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.15,10.1006/jcat.2002.3586,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),3x3,1/9,0.1111,Cu,CHO,[CH]=O,formyl,CHO,[CH][O],top-bridge-top,,1,CHO,[CH]=O,formyl,CHO,[CH][O],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.79,10.1006/jcat.2002.3586,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),3x3,1/9,0.1111,Cu,CO,[C]#[O],carbon monoxide,CO,[C][O],fcc,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.37,10.1006/jcat.2002.3586,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),3x3,1/9,0.1111,Cu,H,[H],"hydrogen, atomic",H,[H],fcc,,1,H,[H],"hydrogen, atomic",H,[H],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.37,10.1006/jcat.2002.3586,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Cu,Fm3m,Cu,transition metal,,3.66,3.66,3.66,,,(111),3x3,1/9,0.1111,Cu,H,[H],"hydrogen, atomic",H,[H],hcp,,1,H,[H],"hydrogen, atomic",H,[H],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.64,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CH2CH2,C=C,ethylene,C2H4,[CH2][CH2],"bridge, di-σ",,1,CH2CH2,C=C,ethylene,C2H4,[CH2][CH2],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.74,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CHCH,C#C,acetylene,C2H2,[CH][CH],"hollow, η2η2(C,C)",,1,CHCH,C#C,acetylene,C2H2,[CH][CH],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.45,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CH3CH2,[CH2]C,ethyl,C2H5,[CH2]C,"atop, η1(C)",,1,CH3CH2,[CH2]C,ethyl,C2H5,[CH2]C,Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.46,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CH3CH,[CH]C,ethylidene,C2H4,[CH]C,"bridge, η2(C)",,1,CH3CH,[CH]C,ethylidene,C2H4,[CH]C,Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-5.3,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CH3C,[C]C,ethylidyne,C2H3,[C]C,"hollow, η3(C)",,1,CH3C,[C]C,ethylidyne,C2H3,[C]C,Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.63,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CH2CH,[CH]=C,vinyl,C2H3,[CH][CH2],"hollow, η1η2(C,C)",,1,CH2CH,[CH]=C,vinyl,C2H3,[CH][CH2],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.76,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CH2C,[C]=C,vinylidene,C2H2,[C][CH2],"hollow, η1η3(C,C)",,1,CH2C,[C]=C,vinylidene,C2H2,[C][CH2],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.3,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,CHC,[C]#C,acetylidene,C2H,[C][CH],"hollow, η2η3(C,C)",,1,CHC,[C]#C,acetylidene,C2H,[C][CH],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.77,10.1021/jp012143t,,,true,Dacapo,PW91,plane wave,norm-conserving pseudopotential,false,,,false,false,,Pd,Fm3m,Pd,transition metal,,3.86,3.86,3.86,,,(111),2x2,1/4,0.25,Pd,H,[H],"hydrogen, atomic",H,[H],"hollow, η3",,1,H,[H],"hydrogen, atomic",H,[H],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
0.00,10.1021/jp013210m,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Ru,P63/mmc,Ru,transition metal,,,,,,,(11-20),1x1,1/2,0.5,Ru,CH4,C,methane,CH4,C,,,1,CH4,C,methane,CH4,C,Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.29,10.1021/jp013210m,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Ru,P63/mmc,Ru,transition metal,,,,,,,(11-20),1x1,1/2,0.5,Ru,CH3,[CH3],methyl,CH3,[CH3],bridge up,,1,CH3,[CH3],methyl,CH3,[CH3],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.55,10.1021/jp013210m,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Ru,P63/mmc,Ru,transition metal,,,,,,,(11-20),1x1,1/2,0.5,Ru,CH2,[CH2],methylene,CH2,[CH2],bridge up,,1,CH2,[CH2],methylene,CH2,[CH2],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-6.47,10.1021/jp013210m,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Ru,P63/mmc,Ru,transition metal,,,,,,,(11-20),1x1,1/2,0.5,Ru,CH,[CH],methyn,CH,[CH],bridge up,,1,CH,[CH],methyn,CH,[CH],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.5,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,CO2,O=C=O,carbon dioxide,CO2,[O][C][O],,,1,CO2,O=C=O,carbon dioxide,CO2,[O][C][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,H,[H],"hydrogen, atomic",H,[H],,,1,H,[H],"hydrogen, atomic",H,[H],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.31,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,H2,[H][H],hydrogen,H2,[H][H],,,1,H2,[H][H],hydrogen,H2,[H][H],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-6.84,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,CH,[CH],methyn,CH,[CH],,,1,CH,[CH],methyn,CH,[CH],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-7.35,10.1021/jp013210m,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Ru,P63/mmc,Ru,transition metal,,,,,,,(11-20),1x1,1/2,0.5,Ru,C,[C],"carbon, atomic",C,[C],top down,,1,C,[C],"carbon, atomic",C,[C],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.56,10.1021/jp013210m,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Ru,P63/mmc,Ru,transition metal,,,,,,,(11-20),1x1,1/2,0.5,Ru,H,[H],"hydrogen, atomic",H,[H],bridge up,,0.5,H2,[H][H],hydrogen,H2,[H][H],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43,10.1021/ja993483j,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Pt,Fm3m,Pt,transition metal,,2.83,2.83,2.83,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],atop,,0.5,H2,[H][H],hydrogen,H2,[H][H],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.43,10.1021/ja993483j,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,true,false,false,,Pt,Fm3m,Pt,transition metal,,2.83,2.83,2.83,,,(111),2x2,1/4,0.25,Pt,H,[H],"hydrogen, atomic",H,[H],fcc,,0.5,H2,[H][H],hydrogen,H2,[H][H],Carrie,Farberow,NREL,Carrie.Farberow@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,CO,[C]#[O],carbon monoxide,CO,[C][O],,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.02,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,CHO,[CH]=O,formyl,CHO,[CH][O],,,1,CHO,[CH]=O,formyl,CHO,[CH][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
0.00,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,CO2,O=C=O,carbon dioxide,CO2,[O][C][O],,,1,CO2,O=C=O,carbon dioxide,CO2,[O][C][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.88,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,H,[H],"hydrogen, atomic",H,[H],,,1,H,[H],"hydrogen, atomic",H,[H],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.36,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,H2,[H][H],hydrogen,H2,[H][H],,,1,H2,[H][H],hydrogen,H2,[H][H],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-6.31,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,CH,[CH],methyn,CH,[CH],,,1,CH,[CH],methyn,CH,[CH],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.24,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,CHO,[CH]=O,formyl,CHO,[CH][O],,,1,CHO,[CH]=O,formyl,CHO,[CH][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.38,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,COH,[C]O,,CHO,[C]O,,,1,COH,[C]O,,CHO,[C]O,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-7.57,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,C,[C],"carbon, atomic",C,[C],,,1,C,[C],"carbon, atomic",C,[C],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-6.05,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,O,[O],"oxygen, atomic",O,[O],,,1,O,[O],"oxygen, atomic",O,[O],Matthew,Jankousky,NREL,Matthew.Jankousky@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.28,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,CH2,[CH2],methylene,CH2,[CH2],,,1,CH2,[CH2],methylene,CH2,[CH2],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.79,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,OH,[OH],hydroxyl,HO,[OH],,,1,OH,[OH],hydroxyl,HO,[OH],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.34,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,H2O,O,water,H2O,O,,,1,H2O,O,water,H2O,O,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.72,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,COH,[C]O,,CHO,[C]O,,,1,COH,[C]O,,CHO,[C]O,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.32,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,,,1,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.57,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Fe,Im3m,Fe,transition metal,,2.85,2.85,2.85,,,(110),2x2,1/4,0.25,Fe,CH2O,C=O,formaldehyde,CH2O,[CH2][O],,,1,CH2O,C=O,formaldehyde,CH2O,[CH2][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-6.71,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,C,[C],"carbon, atomic",C,[C],,,1,C,[C],"carbon, atomic",C,[C],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-5.43,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,O,[O],"oxygen, atomic",O,[O],,,1,O,[O],"oxygen, atomic",O,[O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-1.88,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,CO,[C]#[O],carbon monoxide,CO,[C][O],,,1,CO,[C]#[O],carbon monoxide,CO,[C][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.86,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,CH2,[CH2],methylene,CH2,[CH2],,,1,CH2,[CH2],methylene,CH2,[CH2],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3.21,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,OH,[OH],hydroxyl,HO,[OH],,,1,OH,[OH],hydroxyl,HO,[OH],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.29,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,H2O,O,water,H2O,O,,,1,H2O,O,water,H2O,O,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-3,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,,,1,HCOH,[CH]O,hydroxymethyn,CH2O,[CH]O,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.88,10.1016/j.jcat.2010.04.012,,,true,Dacapo,PW91,plane wave,ultrasoft pseudopotential,true,,false,false,false,,Co,,Co,transition metal,,2.51,2.51,2.51,,,(0001),2x2,1/4,0.25,Co,CH2O,C=O,formaldehyde,CH2O,[CH2][O],,,1,CH2O,C=O,formaldehyde,CH2O,[CH2][O],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-0.71,10.1021/jp073083f,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,Fm3m,Pt,transition metal,,2.82,2.82,2.82,,,(111),2x2,1/4,0.25,Pt,NH3,N,ammonia,H3N,N,atop,,1,NH3,N,ammonia,H3N,N,Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-2.38,10.1021/jp073083f,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,Fm3m,Pt,transition metal,,2.82,2.82,2.82,,,(111),2x2,1/4,0.25,Pt,NH2,[NH2],,H2N,[NH2],bridge,,1,NH2,[NH2],,H2N,[NH2],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.01,10.1021/jp073083f,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,Fm3m,Pt,transition metal,,2.82,2.82,2.82,,,(111),2x2,1/4,0.25,Pt,NH,[NH],,HN,[NH],fcc,,1,NH,[NH],,HN,[NH],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
-4.59,10.1021/jp073083f,,,true,VASP,PW91,plane wave,ultrasoft pseudopotential,false,,false,false,false,,Pt,Fm3m,Pt,transition metal,,2.82,2.82,2.82,,,(111),2x2,1/4,0.25,Pt,N,[N],"nitrogen, atomic",N,[N],fcc,,1,N,[N],"nitrogen, atomic",N,[N],Tuong,Bui,NREL,Tuong.Bui@nrel.gov,,,,,,,,,,,,,,,,,,,,,,,,,
